x,y
-2.255255255255255,5.673033360156716
-2.2492492492492495,7.249577811058291
-2.243243243243243,4.041603923225775
-2.2372372372372373,4.438932726078135
-2.2312312312312312,5.078044172309277
-2.225225225225225,4.448151648862455
-2.2192192192192195,3.3742705118858294
-2.213213213213213,4.966875701947582
-2.2072072072072073,3.809459941821335
-2.201201201201201,5.318879158804793
-2.195195195195195,3.899457710774268
-2.189189189189189,6.342483711080359
-2.183183183183183,3.9830355189976183
-2.1771771771771773,4.418038944615507
-2.171171171171171,5.527501471894465
-2.165165165165165,3.457075876010742
-2.159159159159159,4.8894282091850165
-2.153153153153153,5.943211255215793
-2.1471471471471473,3.002757636940906
-2.141141141141141,4.769119244819493
-2.135135135135135,4.818684839536955
-2.129129129129129,5.315013720283474
-2.123123123123123,3.2707010850620017
-2.1171171171171173,3.1617282745060176
-2.111111111111111,4.978731689073688
-2.105105105105105,4.728452176772762
-2.099099099099099,4.656709878184525
-2.093093093093093,4.727486905850987
-2.0870870870870872,3.675907787507172
-2.081081081081081,4.563152163194605
-2.075075075075075,4.59900904049651
-2.069069069069069,3.566695394551976
-2.063063063063063,6.122003713319904
-2.057057057057057,4.705316656900028
-2.051051051051051,3.0155069168149735
-2.045045045045045,4.83876284489712
-2.039039039039039,3.1829985324979257
-2.033033033033033,4.920307917145944
-2.027027027027027,5.2674341473054325
-2.021021021021021,3.2638436490571405
-2.015015015015015,5.023661639980284
-2.009009009009009,4.448898125215858
-2.003003003003003,4.834081190033538
-1.996996996996997,5.884789988668971
-1.990990990990991,3.718657010204418
-1.984984984984985,3.186429226258351
-1.978978978978979,3.0268433696151584
-1.972972972972973,3.0768120671163737
-1.966966966966967,3.791857339725125
-1.960960960960961,4.18651986522958
-1.954954954954955,4.098539675232949
-1.9489489489489489,4.6255852546452365
-1.942942942942943,3.788029171409691
-1.936936936936937,5.205258774827961
-1.930930930930931,3.463837426787836
-1.924924924924925,6.425505133186847
-1.9189189189189189,4.307917165149958
-1.912912912912913,2.802078255972683
-1.906906906906907,2.565401453548154
-1.9009009009009008,4.095896650289042
-1.894894894894895,3.367163877372884
-1.8888888888888888,4.281901728659993
-1.882882882882883,4.018485575226901
-1.8768768768768769,3.4498378982982265
-1.8708708708708708,2.6533640974047255
-1.864864864864865,1.9628737395215863
-1.8588588588588588,3.008841305091038
-1.852852852852853,4.289462488648429
-1.8468468468468469,3.6249370198383444
-1.8408408408408408,2.142956222595626
-1.834834834834835,3.539799796974558
-1.8288288288288288,3.7299322648842623
-1.822822822822823,2.4388256072026318
-1.8168168168168168,3.454548451813919
-1.8108108108108107,3.3372445109953057
-1.8048048048048049,2.1143500856158868
-1.7987987987987988,3.5934644789082846
-1.792792792792793,3.774890524258016
-1.7867867867867868,4.275658264611128
-1.7807807807807807,4.22498224123311
-1.7747747747747749,1.7721561332197617
-1.7687687687687688,2.1907179174566633
-1.7627627627627627,3.6223678249916675
-1.7567567567567568,3.5999802533227276
-1.7507507507507507,3.5801758775603654
-1.7447447447447448,6.896865714969126
-1.7387387387387387,3.5941029122839474
-1.7327327327327327,4.1379283632640425
-1.7267267267267268,3.9355869522855986
-1.7207207207207207,3.612271050023434
-1.7147147147147148,2.62497730821882
-1.7087087087087087,3.67865467171025
-1.7027027027027026,2.1263712792535165
-1.6966966966966968,2.6419610738414736
-1.6906906906906907,2.3730714637590613
-1.6846846846846848,2.9200366261974584
-1.6786786786786787,5.1326206729239034
-1.6726726726726726,0.9305686773141937
-1.6666666666666667,3.4640379681522915
-1.6606606606606606,1.14507795867625
-1.6546546546546548,2.265950160380881
-1.6486486486486487,3.8069929636583817
-1.6426426426426426,2.7625548705234673
-1.6366366366366367,1.6008347024519762
-1.6306306306306306,1.94365254429088
-1.6246246246246245,3.319002919871378
-1.6186186186186187,1.8895596008217088
-1.6126126126126126,2.816978027939251
-1.6066066066066067,2.62675662829581
-1.6006006006006006,1.910321935037186
-1.5945945945945945,4.686676010435625
-1.5885885885885886,3.1575327261118953
-1.5825825825825826,0.4794250440361494
-1.5765765765765767,2.672048016579346
-1.5705705705705706,1.8049054523739798
-1.5645645645645645,3.3002956114873294
-1.5585585585585586,1.6365840420234312
-1.5525525525525525,2.2956829869705473
-1.5465465465465467,2.896793499615507
-1.5405405405405406,3.2390203512190623
-1.5345345345345345,1.154499830623344
-1.5285285285285286,2.0018982266846406
-1.5225225225225225,1.843129520427389
-1.5165165165165164,1.6464931122936777
-1.5105105105105106,4.0470962426438195
-1.5045045045045045,2.6685155150353004
-1.4984984984984986,0.9846137956672096
-1.4924924924924925,3.145395787201229
-1.4864864864864864,4.331798271519572
-1.4804804804804805,3.2242877136348618
-1.4744744744744744,0.6547050099227643
-1.4684684684684686,1.6721655700198783
-1.4624624624624625,3.405707603298392
-1.4564564564564564,1.413595943934917
-1.4504504504504505,2.547625937358143
-1.4444444444444444,2.8610538065157565
-1.4384384384384385,1.1421746695991306
-1.4324324324324325,1.9923373174224952
-1.4264264264264264,-1.2065749900614073
-1.4204204204204205,0.9932065294130343
-1.4144144144144144,1.7479999843101104
-1.4084084084084085,0.735831062910657
-1.4024024024024024,3.599143802195665
-1.3963963963963963,0.519781517908209
-1.3903903903903905,1.4931409509929587
-1.3843843843843844,2.047260701013422
-1.3783783783783783,3.3412002430471235
-1.3723723723723724,0.44754377727153427
-1.3663663663663663,3.030120799292187
-1.3603603603603605,1.8608133710593568
-1.3543543543543544,0.8527670661106492
-1.3483483483483483,2.2801467427569895
-1.3423423423423424,2.0009426596185964
-1.3363363363363363,1.1855779266540272
-1.3303303303303304,1.839580872786825
-1.3243243243243243,1.368521319135318
-1.3183183183183182,1.8514805336648867
-1.3123123123123124,2.384294279567535
-1.3063063063063063,3.2924529820409774
-1.3003003003003004,0.4529653721342024
-1.2942942942942943,3.808231094899032
-1.2882882882882882,-0.2924010857817343
-1.2822822822822824,1.4924627564194757
-1.2762762762762763,2.2171983398702144
-1.2702702702702702,1.894578427267538
-1.2642642642642643,0.9756646100750677
-1.2582582582582582,1.3750915941178303
-1.2522522522522523,1.0751347686120059
-1.2462462462462462,0.963764949338648
-1.2402402402402402,2.3877979505321933
-1.2342342342342343,1.880349630920814
-1.2282282282282282,0.8156349853559984
-1.2222222222222223,2.393427035927078
-1.2162162162162162,1.7864814054638993
-1.2102102102102101,2.2774708717360013
-1.2042042042042043,2.0797366073466934
-1.1981981981981982,0.6066839112433362
-1.1921921921921923,0.8611411829270557
-1.1861861861861862,2.1543312734221916
-1.1801801801801801,2.003195523123587
-1.1741741741741742,1.3577833973334559
-1.1681681681681682,1.4819442524301556
-1.1621621621621623,2.628285786949857
-1.1561561561561562,0.7451256685819482
-1.15015015015015,1.8699427490604508
-1.1441441441441442,1.1068731701454424
-1.1381381381381381,1.0776772182573273
-1.132132132132132,2.3805000165932375
-1.1261261261261262,2.0935764009318656
-1.12012012012012,2.0681787194985506
-1.1141141141141142,2.5467290664226065
-1.1081081081081081,1.2489074208876898
-1.102102102102102,1.896582014752836
-1.0960960960960962,0.8911598952836464
-1.09009009009009,1.512462757001063
-1.0840840840840842,1.045095246996743
-1.078078078078078,1.2592483074252407
-1.072072072072072,1.7444955531538195
-1.0660660660660661,0.31827617398410546
-1.06006006006006,3.2161146066199984
-1.0540540540540542,0.10501256736808506
-1.048048048048048,-0.11578390177040854
-1.042042042042042,2.2439624908832165
-1.0360360360360361,1.8650333619281987
-1.03003003003003,1.6850816798158197
-1.0240240240240241,1.6769707110426353
-1.018018018018018,1.024113912162419
-1.012012012012012,0.12691394097076902
-1.006006006006006,1.0878526423138828
-1.0,0.3228382884878883
-0.9939939939939939,1.9631437935138831
-0.9879879879879878,0.8290628829064137
-0.9819819819819822,0.13879141614475043
-0.9759759759759761,0.6311432640292656
-0.96996996996997,1.3537731969191689
-0.9639639639639639,0.36550197101714355
-0.9579579579579578,0.09546305364854901
-0.9519519519519521,1.1498997303170442
-0.945945945945946,1.1397803037602934
-0.93993993993994,0.3765439153231682
-0.9339339339339339,0.4011942873349908
-0.9279279279279278,1.0931001767862538
-0.9219219219219221,-0.5981443113771134
-0.915915915915916,-0.5685618093484639
-0.9099099099099099,0.1094918228998244
-0.9039039039039038,0.6035951157808706
-0.8978978978978978,1.117128200647468
-0.8918918918918921,2.2708273637720504
-0.885885885885886,1.6424534260138404
-0.8798798798798799,0.6142500730540048
-0.8738738738738738,0.7446393395366423
-0.8678678678678677,-0.24933472856029015
-0.8618618618618621,0.7242927329396055
-0.855855855855856,0.44383060708262145
-0.8498498498498499,1.044963327627902
-0.8438438438438438,-0.1151585107591695
-0.8378378378378377,1.2213187567539552
-0.8318318318318321,2.224683109451279
-0.825825825825826,0.5732281461440499
-0.8198198198198199,1.0738162590683435
-0.8138138138138138,1.3524369152652973
-0.8078078078078077,0.25133298246941976
-0.8018018018018016,0.8669786111830323
-0.795795795795796,0.6458833493880591
-0.7897897897897899,0.7214440106050322
-0.7837837837837838,-0.15869276413304134
-0.7777777777777777,0.6294484458638808
-0.7717717717717716,1.0936299589491894
-0.7657657657657659,2.0375408158138715
-0.7597597597597598,1.5365057186354147
-0.7537537537537538,2.721327178809431
-0.7477477477477477,-0.20822086862622025
-0.7417417417417416,1.4225014481627505
-0.7357357357357359,0.7246490785769564
-0.7297297297297298,2.722308411669097
-0.7237237237237237,-0.28452225707461865
-0.7177177177177176,-0.3246031198548467
-0.7117117117117115,-0.0928590848564077
-0.7057057057057059,-1.6258751812442185
-0.6996996996996998,-0.03617535192091098
-0.6936936936936937,-0.2779217208832978
-0.6876876876876876,0.6233081422734462
-0.6816816816816815,0.8064458909175248
-0.6756756756756759,2.3327084579156674
-0.6696696696696698,1.398881304661535
-0.6636636636636637,-0.13645419719492657
-0.6576576576576576,-0.46590107667260117
-0.6516516516516515,0.916569046606831
-0.6456456456456459,-0.9033749072794592
-0.6396396396396398,2.240597634452682
-0.6336336336336337,1.580931702393049
-0.6276276276276276,-0.07525921314322087
-0.6216216216216215,-1.3267210886233831
-0.6156156156156158,1.7328549603552066
-0.6096096096096097,0.2570840308757629
-0.6036036036036037,1.602153622256718
-0.5975975975975976,-1.2373047701399469
-0.5915915915915915,-0.24939441171190052
-0.5855855855855858,0.34815417776379665
-0.5795795795795797,0.3828930828303845
-0.5735735735735736,-0.12107882717728397
-0.5675675675675675,0.9449828761020641
-0.5615615615615615,-0.752269041959135
-0.5555555555555554,0.16626249028734824
-0.5495495495495497,0.4223003391220118
-0.5435435435435436,0.8098784177866212
-0.5375375375375375,1.0005614823508093
-0.5315315315315314,-0.8421163228256139
-0.5255255255255253,-1.2579370927567428
-0.5195195195195197,1.5475773530603016
-0.5135135135135136,0.5960101405405851
-0.5075075075075075,-0.4909226663800708
-0.5015015015015014,1.8026557315307834
-0.4954954954954953,0.3611904203491851
-0.48948948948948967,1.4188971443845078
-0.4834834834834836,0.3012747602114329
-0.4774774774774775,2.288732666380242
-0.4714714714714714,1.9776261908546788
-0.4654654654654653,-0.03230604893809122
-0.45945945945945965,1.1826739458411342
-0.45345345345345356,0.8509959840340109
-0.44744744744744747,1.5688407757595848
-0.4414414414414414,-0.770052914358207
-0.4354354354354353,0.8756554784312864
-0.42942942942942963,1.2428341217096732
-0.42342342342342354,-1.5794520909195024
-0.41741741741741745,-1.0090212123023485
-0.41141141141141135,-1.869972828320571
-0.40540540540540526,-0.10505329171263678
-0.3993993993993996,0.8770621360365635
-0.3933933933933935,1.6571154140615973
-0.3873873873873874,0.22416376832660095
-0.38138138138138133,1.7740673036356625
-0.37537537537537524,-1.2391947857766876
-0.3693693693693696,-1.5669487083268288
-0.3633633633633635,0.07648523493811696
-0.3573573573573574,0.5117697297967413
-0.3513513513513513,0.0907530240023276
-0.3453453453453452,-1.9481786924881808
-0.3393393393393396,0.026031147710471048
-0.3333333333333335,-1.193358389393742
-0.3273273273273274,0.7768157280452898
-0.3213213213213213,0.46984563763252807
-0.3153153153153152,-0.8404560382549586
-0.30930930930930955,-0.4181946685112914
-0.30330330330330346,-0.9672206280942559
-0.29729729729729737,0.02570658570710574
-0.2912912912912913,1.0399929368833862
-0.2852852852852852,-0.9043383523352372
-0.2792792792792791,0.582043431352598
-0.27327327327327344,-0.4555793364869516
-0.26726726726726735,-0.7214410401098312
-0.26126126126126126,-0.03877291331873281
-0.25525525525525516,-0.9700870770839486
-0.24924924924924907,-0.49152411709586774
-0.24324324324324342,-1.1387106172053567
-0.23723723723723733,2.0210066396483466
-0.23123123123123124,0.08873143426843974
-0.22522522522522515,-0.6489991059148322
-0.21921921921921905,0.26203697680930604
-0.2132132132132134,-0.06686817540212663
-0.2072072072072073,-0.17803477281461244
-0.20120120120120122,0.6546486234082315
-0.19519519519519513,0.7956088742745955
-0.18918918918918903,-0.49470859830446473
-0.18318318318318338,-0.5422621620435563
-0.1771771771771773,-0.24365994503917116
-0.1711711711711712,-2.2726215948954747
-0.1651651651651651,-1.487911530414516
-0.159159159159159,1.3922059053887752
-0.15315315315315337,1.6684236018220369
-0.14714714714714727,-0.2273837566428341
-0.14114114114114118,0.59647778477839
-0.1351351351351351,0.3295116592915273
-0.129129129129129,3.095555140444885
-0.12312312312312335,1.1347342148821686
-0.11711711711711725,-0.11420117235894198
-0.11111111111111116,-0.94319476158808
-0.10510510510510507,-1.5953992371384174
-0.09909909909909898,0.21328426730947614
-0.09309309309309333,-0.747684421302664
-0.08708708708708723,-1.4146695488603602
-0.08108108108108114,-0.6399987425332497
-0.07507507507507505,-1.075911736716867
-0.06906906906906896,1.6919121713746326
-0.06306306306306331,0.8856167068723464
-0.057057057057057214,-0.004717133556605089
-0.05105105105105112,1.4825503487034428
-0.04504504504504503,0.07939736373072843
-0.039039039039038936,-0.8597601547591721
-0.033033033033032844,1.5242152585410187
-0.027027027027027195,0.5396405038745783
-0.021021021021021102,-1.0368042710016903
-0.01501501501501501,-0.19011322740770706
-0.009009009009008917,-0.8755370911414327
-0.0030030030030028243,-1.3827907129373
0.0030030030030028243,0.9261865655586774
0.009009009009008917,1.9094978027134548
0.01501501501501501,-1.39834212314324
0.021021021021021102,0.5634111200153371
0.027027027027027195,-0.6499121089319073
0.033033033033032844,-0.4860342024933346
0.039039039039038936,-0.5908698776697776
0.04504504504504503,-0.8619617135967059
0.05105105105105112,0.05112783775824402
0.057057057057057214,-0.8276946086510255
0.06306306306306286,0.27443377570273464
0.06906906906906896,-0.04546757314706913
0.07507507507507505,-0.23331177996888158
0.08108108108108114,-0.900989520332321
0.08708708708708723,-0.5691871698310188
0.09309309309309288,0.7640575498073953
0.09909909909909898,0.5107378190666338
0.10510510510510507,-0.9665081616793959
0.11111111111111116,0.11167798444157157
0.11711711711711725,0.7651035424936136
0.1231231231231229,-1.6542459776737801
0.129129129129129,0.5600345243695823
0.1351351351351351,-0.6443622541978554
0.14114114114114118,0.5905194903157829
0.14714714714714727,-0.7416068736289726
0.15315315315315292,-1.7814262123437659
0.159159159159159,-1.6022107999389121
0.1651651651651651,0.07536447844541827
0.1711711711711712,0.28902207156159226
0.1771771771771773,-0.8729248729919357
0.18318318318318294,0.6721485373784974
0.18918918918918903,-1.6257275129628972
0.19519519519519513,-0.027978634420026245
0.20120120120120122,-1.1705342763976505
0.2072072072072073,-0.6089012810835486
0.2132132132132134,0.09285854560511722
0.21921921921921905,-0.8123562992088684
0.22522522522522515,-0.33382914215207193
0.23123123123123124,1.0597606915111517
0.23723723723723733,-0.5206103627911915
0.24324324324324342,0.8948593874486335
0.24924924924924907,-1.0675816664063038
0.25525525525525516,0.5949594232507083
0.26126126126126126,1.5098260672937254
0.26726726726726735,-2.4002127079747764
0.27327327327327344,-0.7222169735849876
0.2792792792792791,0.6550690430152936
0.2852852852852852,-0.12165769204268613
0.2912912912912913,0.45599648975345675
0.29729729729729737,-0.515599503735543
0.30330330330330346,0.1785826812675956
0.3093093093093091,-0.06000498656667762
0.3153153153153152,1.267205809732204
0.3213213213213213,0.3576682348368929
0.3273273273273274,0.44474584129045347
0.3333333333333335,-0.30076585501135616
0.33933933933933913,-0.3724550368492344
0.3453453453453452,-0.3132947802679251
0.3513513513513513,0.5178999144747176
0.3573573573573574,-0.29328019996282895
0.3633633633633635,0.42180779073114866
0.36936936936936915,2.211834529673764
0.37537537537537524,1.0120313758698962
0.38138138138138133,-0.1805717741034705
0.3873873873873874,1.3512829100707706
0.3933933933933935,-0.25331701105598214
0.39939939939939917,-1.878604654937253
0.40540540540540526,-0.8437327681854832
0.41141141141141135,-1.701532571586326
0.41741741741741745,-0.17727618367788214
0.42342342342342354,0.1977057746931635
0.4294294294294292,1.860846947135368
0.4354354354354353,0.5165313921970098
0.4414414414414414,-0.024229982586966736
0.44744744744744747,1.0296147994107254
0.45345345345345356,-2.0055152745590217
0.45945945945945965,0.44671755299534477
0.4654654654654653,0.9875232934279491
0.4714714714714714,-1.2563008973683671
0.4774774774774775,1.371738784705184
0.4834834834834836,0.572252686295738
0.48948948948948967,-0.17568795358012004
0.4954954954954953,0.8782976521626112
0.5015015015015014,2.5221966138126564
0.5075075075075075,0.43943012523497793
0.5135135135135136,0.5119167148613296
0.5195195195195197,-0.18946036837845154
0.5255255255255253,-0.5736672914859122
0.5315315315315314,1.112861585556501
0.5375375375375375,-0.5671372216469477
0.5435435435435436,0.3670058209472646
0.5495495495495497,-0.1756527393550037
0.5555555555555554,0.7876218010550335
0.5615615615615615,0.6490134927104076
0.5675675675675675,1.3596728880124647
0.5735735735735736,-0.18102975455278736
0.5795795795795797,0.06603755377227116
0.5855855855855854,-0.6358532377366944
0.5915915915915915,-0.09431264883423923
0.5975975975975976,0.7344233816992723
0.6036036036036037,1.1213259269286082
0.6096096096096097,-0.5505414480492445
0.6156156156156154,1.2485885062954534
0.6216216216216215,1.7420512992724453
0.6276276276276276,0.8073513421851848
0.6336336336336337,2.278287394229828
0.6396396396396398,-0.3646503305052448
0.6456456456456454,-0.8277964035702348
0.6516516516516515,-1.3540703738039532
0.6576576576576576,1.9285579061649398
0.6636636636636637,1.0948151148215342
0.6696696696696698,0.3928727955650296
0.6756756756756754,0.7365062450196008
0.6816816816816815,-0.6607991321580111
0.6876876876876876,2.918666335414065
0.6936936936936937,0.6104321226456276
0.6996996996996998,0.598974464364743
0.7057057057057055,1.2237871669642797
0.7117117117117115,0.9875427923243276
0.7177177177177176,0.7390027466050607
0.7237237237237237,-0.2666984271647791
0.7297297297297298,1.0039738355874201
0.7357357357357359,2.423331569313638
0.7417417417417416,1.8956008575970502
0.7477477477477477,2.1523133209012264
0.7537537537537538,0.05692904486668926
0.7597597597597598,-0.4123699277083729
0.7657657657657659,0.46061028791918174
0.7717717717717716,0.6513565799924341
0.7777777777777777,1.6991297900758866
0.7837837837837838,-1.0781476099923943
0.7897897897897899,2.1533182315168142
0.795795795795796,0.4752830500272748
0.8018018018018016,0.21600505942519554
0.8078078078078077,-0.3595509209049115
0.8138138138138138,-0.9925637483115846
0.8198198198198199,1.4952751209313164
0.825825825825826,0.7553062617893114
0.8318318318318316,-0.5980167032923532
0.8378378378378377,-0.5931065295508332
0.8438438438438438,0.37628773350302525
0.8498498498498499,2.391266292579205
0.855855855855856,0.472897894639155
0.8618618618618616,-0.7603370841861116
0.8678678678678677,0.5074515719915744
0.8738738738738738,0.4909319776916607
0.8798798798798799,-1.9226980399241396
0.885885885885886,0.7304989362940089
0.8918918918918917,0.5645366166138198
0.8978978978978978,1.502426999862882
0.9039039039039038,2.6659983624380628
0.9099099099099099,1.9545010737000177
0.915915915915916,0.5700132744732608
0.9219219219219217,-0.25658587862146043
0.9279279279279278,3.434410042678478
0.9339339339339339,0.9314510269678018
0.93993993993994,0.8974163826072442
0.945945945945946,0.8706886455415674
0.9519519519519517,1.104297279592986
0.9579579579579578,0.773323037291038
0.9639639639639639,0.355564516940882
0.96996996996997,0.39398280140315234
0.9759759759759761,0.9197758354662606
0.9819819819819822,0.420863841803497
0.9879879879879878,0.263274481731388
0.9939939939939939,1.0944542877880288
1.0,0.7450227825791447
1.0060060060060056,2.516041072702844
1.0120120120120122,-1.626801495936411
1.0180180180180178,2.127867536931795
1.0240240240240244,2.2947103942759846
1.03003003003003,-1.012428369644485
1.0360360360360357,0.7306830738849129
1.0420420420420422,0.7144107513873577
1.0480480480480479,-0.30910698370049805
1.0540540540540544,0.3332132612769122
1.06006006006006,0.013151485468709367
1.0660660660660657,2.8887673006411996
1.0720720720720722,2.0850169208643674
1.0780780780780779,2.433807437426681
1.0840840840840844,1.8969103654076633
1.09009009009009,0.059244633295391536
1.0960960960960957,0.6769063855973279
1.1021021021021022,1.7040036046857907
1.108108108108108,0.005775770362984822
1.1141141141141144,1.954248689440666
1.12012012012012,1.0143436853397771
1.1261261261261257,0.8933392443942372
1.1321321321321323,1.9926831328095393
1.138138138138138,1.7396217329705868
1.1441441441441444,0.9480996567602569
1.15015015015015,2.482175171254661
1.1561561561561557,0.2556337298178799
1.1621621621621623,1.9665564981056955
1.168168168168168,1.9577181270897568
1.1741741741741745,1.0691385519836145
1.1801801801801801,1.7189582799322403
1.1861861861861858,0.15592409191362555
1.1921921921921923,2.345349242330926
1.198198198198198,1.250776785722419
1.2042042042042045,0.9273847449040419
1.2102102102102101,2.5136179787339303
1.2162162162162158,0.7748381940445296
1.2222222222222223,0.0853658641302677
1.228228228228228,-0.048084592907251755
1.2342342342342345,2.129344096301407
1.2402402402402402,0.2577665010148855
1.2462462462462458,3.307923888267223
1.2522522522522523,-0.5137937046128833
1.258258258258258,3.2796702127651436
1.2642642642642645,1.8093815970982805
1.2702702702702702,1.5168734476621129
1.2762762762762758,1.083962046576687
1.2822822822822824,2.0433839658071298
1.288288288288288,1.6220520113159187
1.2942942942942945,2.7784996022592874
1.3003003003003002,1.8050085196230905
1.3063063063063058,1.8567379273575018
1.3123123123123124,1.3585513928326323
1.318318318318318,1.6810175646925707
1.3243243243243246,2.061636684889138
1.3303303303303302,0.05961039514017985
1.3363363363363359,0.4376093817071076
1.3423423423423424,2.5451470580678413
1.348348348348348,1.9889087066216602
1.3543543543543546,1.6502923808059216
1.3603603603603602,1.8690142431051622
1.3663663663663668,2.2145387524988993
1.3723723723723724,1.3436462481416123
1.378378378378378,1.1216222285786945
1.3843843843843846,2.112365378825013
1.3903903903903903,0.9548126600749097
1.3963963963963968,2.3581756515833145
1.4024024024024024,0.2641488940261896
1.408408408408408,3.012769882201149
1.4144144144144146,2.4731656181163144
1.4204204204204203,2.273623905061199
1.4264264264264268,3.0173833339531804
1.4324324324324325,3.717337117946872
1.438438438438438,3.0834752061953425
1.4444444444444446,0.24554552175477484
1.4504504504504503,0.8242295424762125
1.4564564564564568,1.4964468318580204
1.4624624624624625,2.1648875043226035
1.4684684684684681,2.674058663355251
1.4744744744744747,1.4483311627233126
1.4804804804804803,2.3785892175607923
1.4864864864864868,1.4542591421536177
1.4924924924924925,1.6160160371545045
1.4984984984984981,0.8388366531540312
1.5045045045045047,1.3403005579634408
1.5105105105105103,0.929957396746389
1.5165165165165169,1.323949091890058
1.5225225225225225,3.3717166281961846
1.5285285285285282,1.3870005736936446
1.5345345345345347,4.9871783025165115
1.5405405405405403,2.8665830579298293
1.5465465465465469,2.5766423443299242
1.5525525525525525,1.5520616482562328
1.5585585585585582,3.129414659865122
1.5645645645645647,1.8722244504533319
1.5705705705705704,2.5887017317877286
1.576576576576577,5.045678240078714
1.5825825825825826,2.4085077309691068
1.5885885885885882,3.6728870300795586
